viewDate,areaMunKm,areaUcKm,uc,uf,municipio
12/4/2020,0.13,0,,PA,Maraba
5/17/2020,0.9,0,,AM,Pauini
12/4/2020,0.13,0,,PA,Novo Repartimento
5/17/2020,0.12,0,,AM,Boca do Acre
12/4/2020,0.12,0,,MT,Querencia
9/22/2020,0.08,0,,MT,Colniza
5/17/2020,0.1,0,,AM,Labrea
12/4/2020,0.22,0,,PA,Novo Repartimento
5/17/2020,0.41,0,,AM,Labrea
12/4/2020,0.17,0,,PA,Novo Repartimento
5/17/2020,0.19,0,,AM,Labrea
12/4/2020,0.16,0,,PA,Pacaja
8/12/2020,0.07,0,,AC,Rio Branco
5/17/2020,0.13,0,,RO,Nova Mamore
12/4/2020,0.07,0,,PA,Pacaja
9/22/2020,0.1,0,,RO,Cacoal
12/4/2020,0.18,0,,PA,Pacaja
12/4/2020,0.13,0,,PA,Novo Repartimento
12/4/2020,0.09,0,,MT,Querencia
5/17/2020,0.14,0,,AM,Labrea
9/22/2020,0.11,0,,MT,Colniza
8/12/2020,0.07,0,,AC,Sena Madureira
12/4/2020,0.52,0,,PA,Novo Repartimento
5/17/2020,0.28,0,,AM,Labrea
12/4/2020,0.13,0,,PA,Pacaja
5/17/2020,0.26,0,,AM,Labrea
12/4/2020,0.58,0,,PA,Pacaja
5/17/2020,0.09,0,,AM,Boca do Acre
12/4/2020,0.09,0,,PA,Pacaja
12/4/2020,0.16,0,,PA,Portel
12/4/2020,0.36,0,,PA,Portel
5/17/2020,0.08,0,,RO,Campo Novo de Rondonia
12/4/2020,0.09,0,,PA,Pacaja
9/5/2020,0.12,0,,MT,Aripuana
12/4/2020,0.19,0,,PA,Pacaja
9/5/2020,0.13,0,,MT,Cotriguaçu
5/17/2020,0.16,0,,AM,Boca do Acre
12/4/2020,0.1,0,,PA,Pacaja
5/17/2020,0.88,0,,AM,Labrea
12/4/2020,0.19,0,,PA,Pacaja
5/17/2020,0.2,0,,AM,Boca do Acre
5/17/2020,0.2,0,,AM,Labrea
12/4/2020,0.13,0,,PA,Pacaja
5/17/2020,0.36,0,,AM,Labrea
9/5/2020,0.07,0,,MT,Aripuana
5/17/2020,0.07,0,,AM,Labrea
5/17/2020,0.22,0,,RO,Nova Mamore
9/5/2020,0.19,0,,MT,Aripuana
5/17/2020,0.46,0,,AM,Boca do Acre
12/4/2020,0.07,0,,PA,Pacaja
8/20/2020,0.1,0,,MA,Arame
12/4/2020,0.47,0,,PA,Portel
5/17/2020,0.09,0,,AM,Boca do Acre
5/17/2020,0.13,0,,AM,Boca do Acre
5/17/2020,0.07,0,,AM,Labrea
12/4/2020,0.26,0,,PA,Portel
12/4/2020,0.08,0,,PA,Portel
5/17/2020,0.08,0,,AM,Boca do Acre
12/4/2020,0.09,0,,PA,Portel
5/17/2020,0.17,0,,AM,Boca do Acre
12/4/2020,0.24,0,,PA,Pacaja
12/4/2020,0.22,0,,PA,Portel
5/17/2020,0.24,0,,RO,Guajara-Mirim
12/4/2020,0.45,0,,PA,Portel
5/17/2020,0.18,0,,RO,Guajara-Mirim
5/17/2020,0.11,0,,RO,Guajara-Mirim
12/4/2020,0.22,0,,PA,Portel
8/12/2020,0.07,0,,AC,Sena Madureira
5/17/2020,0.25,0,,RO,Nova Mamore
12/4/2020,0.11,0,,PA,Portel
5/17/2020,0.1,0,,RO,Nova Mamore
12/4/2020,0.1,0,,PA,Pacaja
5/17/2020,0.19,0,,RO,Guajara-Mirim
9/22/2020,0.08,0,,RO,Machadinho D'oeste
8/12/2020,0.1,0,,AM,Boca do Acre
5/17/2020,0.2,0,,AC,Acrelandia
5/17/2020,0.07,0,,RO,Guajara-Mirim
12/4/2020,0.08,0,,PA,Pacaja
5/17/2020,0.86,0,,AM,Labrea
5/17/2020,0.52,0,,AM,Boca do Acre
5/17/2020,0.07,0,,RO,Guajara-Mirim
12/4/2020,0.46,0,,PA,Portel
5/17/2020,0.23,0,,RO,Porto Velho
12/4/2020,0.23,0,,PA,Portel
5/17/2020,0.05,0,,AM,Labrea
12/4/2020,0.73,0,,PA,Portel
12/4/2020,0.37,0,,PA,Portel
5/17/2020,0.76,0,,AM,Labrea
9/22/2020,0.1,0,,RO,Nova Brasilandia D'oeste
5/17/2020,0,0,,AM,Boca do Acre
12/4/2020,0.1,0,,PA,Pacaja
5/17/2020,0.11,0,,AM,Labrea
12/4/2020,0.14,0,,PA,Pacaja
9/22/2020,0.17,0,,RO,Alta Floresta D'oeste
12/4/2020,0.17,0,,PA,Pacaja
5/17/2020,0.12,0,,AC,Xapuri
12/4/2020,0.19,0,,PA,Portel
5/17/2020,0.65,0,,AM,Labrea
8/12/2020,0.09,0,,AC,Sena Madureira
9/22/2020,0.12,0,,RO,Alta Floresta D'oeste
5/17/2020,0.17,0,,RO,Porto Velho
12/4/2020,0.1,0,,PA,Portel
8/11/2020,0.07,0,,AM,Atalaia do Norte
5/17/2020,0.19,0,,RO,Porto Velho
5/17/2020,0.08,0,,RO,Porto Velho
8/12/2020,0.07,0,,AC,Sena Madureira
12/4/2020,0.74,0,,PA,Portel
5/17/2020,0.75,0,,AM,Labrea
12/4/2020,0.23,0,,PA,Pacaja
5/17/2020,0.07,0,,RO,Porto Velho
12/4/2020,0.14,0,,PA,Almeirim
5/17/2020,0.36,0,,AM,Labrea
12/4/2020,0.1,0,,PA,Portel
5/17/2020,0.27,0,,RO,Porto Velho
12/4/2020,0.1,0,,PA,Portel
5/17/2020,0.23,0,,AM,Labrea
12/4/2020,0.2,0,,PA,Portel
5/17/2020,0.12,0,,AM,Labrea
12/4/2020,0.14,0,,PA,Pacaja
5/17/2020,0.1,0,,RO,Porto Velho
12/4/2020,0.08,0,,PA,Novo Repartimento
12/4/2020,0.07,0,,PA,Novo Repartimento
5/17/2020,0.23,0,,AM,Labrea
9/22/2020,0.1,0,,RO,Porto Velho
5/17/2020,0.08,0,,RO,Porto Velho
12/4/2020,0.16,0,,PA,Novo Repartimento
9/5/2020,0.13,0,,MT,Aripuana
12/4/2020,0.08,0,,PA,Pacaja
5/17/2020,0.22,0,,AM,Labrea
12/4/2020,0.19,0,,PA,Anapu
5/17/2020,0.1,0,,AM,Labrea
12/4/2020,0.06,0,,PA,Senador Jose Porfirio
5/17/2020,0.2,0,,AM,Boca do Acre
5/17/2020,0.35,0,,AM,Labrea
5/17/2020,0.46,0,,AM,Labrea
5/17/2020,0.64,0,,AM,Labrea
5/17/2020,0.23,0,,AM,Labrea
9/22/2020,0.1,0,,RO,Alta Floresta D'oeste
12/4/2020,0.1,0,,PA,Monte Alegre
5/17/2020,0.28,0,,AM,Labrea
9/5/2020,0.13,0,,MT,Juruena
12/4/2020,0.14,0,,PA,Anapu
5/17/2020,0.19,0,,AC,Porto Acre
12/4/2020,0.12,0,,PA,Anapu
9/5/2020,0.24,0,,MT,Colniza
5/17/2020,1.55,0,,AM,Boca do Acre
9/22/2020,0.25,0,,RO,Alta Floresta D'oeste
9/22/2020,0.11,0,,RO,Candeias do Jamari
5/17/2020,0.14,0,,AM,Boca do Acre
12/4/2020,0.2,0,,PA,Pacaja
9/5/2020,0.09,0,,MT,Colniza
12/4/2020,0.09,0,,PA,Anapu
9/5/2020,0.16,0,,RO,Pimenta Bueno
5/17/2020,1.51,0,,AM,Boca do Acre
12/4/2020,0.1,0,,PA,Pacaja
5/17/2020,0.36,0,,AM,Labrea
8/12/2020,0.2,0,,AM,Labrea
12/4/2020,0.29,0,,PA,Pacaja
12/4/2020,0.11,0,,PA,Monte Alegre
5/17/2020,0.38,0,,AM,Labrea
9/22/2020,0.17,0,,AM,Tapaua
5/17/2020,0.11,0,,AC,Acrelandia
12/4/2020,0.19,0,,PA,Monte Alegre
5/17/2020,0.18,0,,AC,Bujari
12/4/2020,0.26,0,,PA,Trairao
5/17/2020,0.1,0,,AM,Boca do Acre
12/4/2020,0.1,0,,PA,Pacaja
5/17/2020,0.08,0,,AC,Acrelandia
5/17/2020,0.18,0,,AC,Porto Acre
12/4/2020,0.12,0,,PA,Pacaja
5/17/2020,0.46,0,,AM,Boca do Acre
12/4/2020,0.11,0,,PA,Pacaja
5/17/2020,0.1,0,,AM,Labrea
12/4/2020,0.2,0,,PA,Pacaja
5/17/2020,0.34,0,,AM,Labrea
12/4/2020,0.14,0,,MT,Querencia
8/12/2020,0.07,0,,AC,Sena Madureira
5/17/2020,0.31,0,,AM,Labrea
12/4/2020,0.22,0,,PA,Itaituba
5/17/2020,0.1,0,,AM,Labrea
12/4/2020,0.25,0,,MT,Querencia
5/17/2020,1.5,0,,AM,Boca do Acre
9/22/2020,0.08,0,,RO,Itapua do Oeste
12/4/2020,0.14,0,,MT,Peixoto de Azevedo
5/17/2020,1.64,0,,AM,Labrea
9/22/2020,0.09,0,,RO,Sao Miguel do Guapore
8/12/2020,0.08,0,,AC,Sena Madureira
5/17/2020,2.4,0,,AM,Boca do Acre
9/22/2020,0.1,0,,RO,Ariquemes
12/4/2020,0.11,0,,MT,Peixoto de Azevedo
8/20/2020,0.08,0,,MA,Arame
8/12/2020,0.07,0,,AM,Labrea
12/4/2020,0.09,0,,MT,Feliz Natal
12/4/2020,0.64,0,,MT,Feliz Natal
5/17/2020,0.17,0,,AC,Manoel Urbano
5/17/2020,0.08,0,,AC,Sena Madureira
9/22/2020,0.11,0,,RO,Seringueiras
9/22/2020,0.16,0,,RO,Seringueiras
12/4/2020,0.13,0,,MT,Querencia
5/17/2020,0.12,0,,AM,Boca do Acre
8/26/2020,0.07,0,,AM,Coari
12/4/2020,0.13,0,,MT,Peixoto de Azevedo
8/12/2020,0.14,0,,AM,Labrea
5/17/2020,1.03,0,,AM,Boca do Acre
12/4/2020,0.09,0,,PA,Jacareacanga
5/17/2020,0.06,0,,AC,Porto Acre
9/22/2020,0.09,0,,RO,Cacaulandia
12/4/2020,0.16,0,,PA,Itaituba
12/4/2020,0.18,0,,MT,Paranaita
12/4/2020,0.31,0,,MT,Matupa
8/12/2020,0.1,0,,RO,Guajara-Mirim
12/4/2020,0.25,0,,MT,Nova Maringa
5/17/2020,0.13,0,,AC,Bujari
12/4/2020,0.11,0,,MT,Matupa
5/17/2020,0.19,0,,AM,Boca do Acre
5/17/2020,0.09,0,,AM,Boca do Acre
5/17/2020,0.83,0,,AM,Boca do Acre
5/17/2020,0.07,0,,AC,Xapuri
5/17/2020,0.08,0,,AC,Rio Branco
12/4/2020,0.07,0,,MT,Matupa
8/12/2020,0.1,0,,AM,Labrea
12/4/2020,0.08,0,,MT,Peixoto de Azevedo
12/4/2020,0.08,0,,MT,Peixoto de Azevedo
12/4/2020,0.14,0,,MT,Brasnorte
9/22/2020,0.25,0,,RO,Candeias do Jamari
9/22/2020,0.18,0,,RO,Candeias do Jamari
12/4/2020,0.11,0,,MT,Brasnorte
8/11/2020,0.11,0,,AM,Guajara
5/17/2020,0.09,0,,AC,Xapuri
12/4/2020,0.13,0,,MT,Brasnorte
5/17/2020,0.06,0,,AC,Rio Branco
8/12/2020,0.12,0,,RO,Guajara-Mirim
12/4/2020,0.11,0.11,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba
5/16/2020,5.31,0,,MT,Marcelandia
12/4/2020,0.19,0,,MT,Paranaita
9/22/2020,0.13,0,,RO,Cacaulandia
8/23/2020,1.37,0,,AM,Labrea
12/4/2020,0.1,0,,MT,Alta Floresta
5/17/2020,0.44,0,,AC,Xapuri
12/4/2020,0.07,0,,PA,Altamira
5/17/2020,0.1,0,,AC,Xapuri
9/22/2020,1.02,0,,RO,Seringueiras
5/16/2020,0.24,0,,MT,Querencia
8/26/2020,0.07,0,,MA,Amarante do Maranhao
12/4/2020,0.07,0,,MT,Alta Floresta
9/22/2020,0.06,0,,RO,Itapua do Oeste
12/3/2020,0.06,0,,AM,Autazes
9/5/2020,0.2,0,,MT,Juina
12/4/2020,0.07,0,,MT,Alta Floresta
5/17/2020,0.07,0,,AC,Xapuri
9/22/2020,0.18,0,,RO,Cacaulandia
5/17/2020,0.3,0,,AC,Xapuri
5/17/2020,0.06,0,,AC,Xapuri
12/3/2020,0.08,0,,AM,Careiro
5/17/2020,0.7,0,,AM,Boca do Acre
9/5/2020,1.3,0,,RO,Vilhena
5/17/2020,0.22,0,,AC,Xapuri
12/4/2020,0.08,0,,MT,Nova Canaa do Norte
9/22/2020,0.27,0,,RO,Alto Paraiso
12/4/2020,0.1,0,,MT,Nova Canaa do Norte
8/12/2020,0.06,0,,RO,Porto Velho
5/17/2020,0.1,0,,AC,Assis Brasil
12/4/2020,0.08,0,,MT,Nova Canaa do Norte
5/17/2020,0.2,0,,AC,Rio Branco
12/3/2020,0.18,0,,MT,Aripuana
8/12/2020,0.15,0,,RO,Sao Francisco do Guapore
5/17/2020,0.34,0,,AC,Rio Branco
9/22/2020,0.29,0,,RO,Cacaulandia
9/5/2020,0.29,0,,RO,Pimenta Bueno
5/17/2020,0.2,0,,AC,Manoel Urbano
9/22/2020,0.18,0,,RO,Porto Velho
12/4/2020,0.08,0,,MT,Novo Mundo
8/12/2020,0.07,0,,AM,Labrea
2/2/2020,12.64,0,,MT,Marcelandia
12/4/2020,0.13,0,,PA,Jacareacanga
9/22/2020,0.08,0,,RO,Seringueiras
9/5/2020,0.12,0,,RO,Pimenta Bueno
12/3/2020,0.06,0,,RO,Vilhena
8/12/2020,0.18,0,,AM,Labrea
5/17/2020,0.16,0,,AC,Sena Madureira
12/3/2020,0.07,0,,MT,Colniza
8/12/2020,0.07,0,,RO,Porto Velho
12/3/2020,0.62,0,,MT,Colniza
5/17/2020,0.1,0,,AC,Assis Brasil
5/17/2020,0.09,0,,AC,Sena Madureira
12/3/2020,0.14,0,,MT,Aripuana
5/17/2020,0.13,0,,AC,Assis Brasil
12/3/2020,0.13,0,,MT,Comodoro
9/22/2020,0.16,0,,RO,Governador Jorge Teixeira
9/5/2020,0.19,0,,RO,Chupinguaia
12/3/2020,0.23,0,,MT,Comodoro
9/22/2020,0.03,0,,RO,Cacaulandia
12/3/2020,0.1,0,,MT,Juina
12/3/2020,0.13,0,,MT,Juina
12/3/2020,0.08,0,,MT,Aripuana
12/3/2020,0.09,0,,MT,Colniza
8/12/2020,0.08,0,,RO,Nova Mamore
12/3/2020,0.09,0,,MT,Aripuana
5/17/2020,0.08,0,,AC,Sena Madureira
12/3/2020,0.1,0,,RO,Cacoal
9/22/2020,0.07,0,,RO,Seringueiras
5/17/2020,0.07,0,,AC,Feijo
8/22/2020,0.11,0,,PA,obidos
5/17/2020,0.08,0,,AC,Brasileia
12/3/2020,0.13,0,,MT,Aripuana
12/3/2020,0,0,,MT,Colniza
8/12/2020,0.11,0,,RO,Campo Novo de Rondonia
12/3/2020,0.24,0,,MT,Aripuana
9/22/2020,0.37,0,,RO,Porto Velho
8/12/2020,0.12,0,,AM,Boca do Acre
12/3/2020,0.24,0,,MT,Colniza
12/3/2020,0.09,0,,AM,Novo Aripuana
9/22/2020,0.54,0,,RO,Porto Velho
8/12/2020,0.08,0,,RO,Porto Velho
12/3/2020,0.12,0,,RO,Pimenta Bueno
12/3/2020,0.14,0,,MT,Colniza
5/17/2020,0.1,0,,AC,Feijo
12/3/2020,0.31,0,,MT,Aripuana
9/22/2020,0.14,0,,RO,Seringueiras
12/3/2020,0.08,0,,MT,Aripuana
5/17/2020,0.07,0,,AC,Feijo
9/22/2020,0.06,0,,RO,Sao Miguel do Guapore
12/3/2020,0.07,0,,MT,Aripuana
9/22/2020,0.07,0,,RO,Seringueiras
9/22/2020,0,0,,RO,Porto Velho
5/17/2020,0.31,0,,AC,Feijo
9/22/2020,0.06,0,,AM,Humaita
12/1/2020,0.06,0,,PA,Maraba
9/22/2020,0.13,0,,AM,Humaita
9/22/2020,0.08,0,,RO,Seringueiras
12/3/2020,0.52,0,,RO,Porto Velho
12/3/2020,0.06,0,,RO,Pimenta Bueno
12/3/2020,1.23,0,,MT,Colniza
8/12/2020,0.2,0,,RO,Porto Velho
12/3/2020,1.85,0,,MT,Colniza
9/22/2020,0.12,0,,RO,Sao Miguel do Guapore
12/3/2020,0.2,0,,RO,Pimenta Bueno
8/12/2020,0.29,0,,RO,Buritis
12/3/2020,0.18,0,,RO,Pimenta Bueno
12/3/2020,0.1,0,,RO,Candeias do Jamari
8/12/2020,0.08,0,,AM,Boca do Acre
12/3/2020,0.07,0,,RO,Candeias do Jamari
9/22/2020,0.04,0,,RO,Seringueiras
12/3/2020,0.48,0,,RO,Candeias do Jamari
12/3/2020,0.09,0,,RO,Candeias do Jamari
8/12/2020,0.09,0,,RO,Porto Velho
9/22/2020,0.12,0,,RO,Sao Miguel do Guapore
12/3/2020,0.08,0,,MT,Colniza
9/5/2020,0.14,0,,RO,Chupinguaia
9/22/2020,0.26,0,,RO,Porto Velho
12/3/2020,0.94,0,,MT,Colniza
5/17/2020,0.06,0,,AC,Tarauaca
12/3/2020,0.18,0,,RO,Cujubim
12/3/2020,0.11,0,,RO,Cujubim
5/17/2020,0.23,0,,AC,Feijo
12/3/2020,0.1,0,,RO,Cujubim
12/3/2020,0.16,0,,RO,Cujubim
5/16/2020,0.37,0,,MT,Gaucha do Norte
12/1/2020,0.07,0,,PA,Maraba
5/16/2020,0.76,0,,MT,Nova Ubirata
12/3/2020,0.35,0,,RO,Cujubim
12/3/2020,0.21,0,,RO,Seringueiras
12/3/2020,0.45,0,,RO,Campo Novo de Rondonia
5/17/2020,0.07,0,,AC,Feijo
9/22/2020,0.36,0,,RO,Porto Velho
9/5/2020,0.09,0,,RO,Pimenta Bueno
9/5/2020,0.09,0,,RO,Chupinguaia
9/22/2020,0.13,0,,RO,Seringueiras
12/3/2020,0.12,0,,RO,Cujubim
9/22/2020,0.09,0,,RO,Seringueiras
12/3/2020,0.08,0,,RO,Jaru
5/17/2020,0.11,0,,AC,Feijo
12/3/2020,0.08,0,,RO,Jaru
9/5/2020,0.23,0,,MT,Colniza
8/12/2020,0.06,0,,RO,Buritis
9/22/2020,0.88,0,,RO,Nova Mamore
9/5/2020,0.07,0,,PA,Brasil Novo
12/3/2020,0.07,0,,RO,Machadinho D'oeste
9/22/2020,0.14,0,,RO,Porto Velho
12/1/2020,0.38,0,,MT,Nova Ubirata
8/1/2020,0.35,0,,RO,Porto Velho
12/1/2020,0.12,0,,PA,Maraba
8/12/2020,0.12,0,,RO,Porto Velho
5/16/2020,1.47,0,,MT,Gaucha do Norte
12/1/2020,0.13,0,,MT,Porto dos Gauchos
5/16/2020,0.63,0,,MT,Nova Ubirata
8/12/2020,0.07,0,,RO,Buritis
8/12/2020,0.07,0,,RO,Porto Velho
9/22/2020,0.29,0,,RO,Seringueiras
9/22/2020,0.11,0,,RO,Porto Velho
12/1/2020,0.18,0,,PA,Maraba
5/16/2020,0.75,0,,MT,Nova Ubirata
9/22/2020,0.35,0,,RO,Nova Mamore
12/3/2020,0.32,0,,RO,Governador Jorge Teixeira
12/1/2020,1,0,,MT,Sao Jose do Rio Claro
12/3/2020,0.12,0,,RO,Ariquemes
12/1/2020,0.06,0,,PA,Itupiranga
5/16/2020,1.59,0,,MT,Marcelandia
12/3/2020,0.12,0,,RO,Cujubim
12/1/2020,0.08,0,,PA,Baiao
5/16/2020,0.06,0,,MT,Nova Ubirata
9/5/2020,0.08,0,,PA,Senador Jose Porfirio
5/16/2020,0.48,0,,MT,Nova Ubirata
5/16/2020,0.07,0,,MT,Nova Ubirata
9/22/2020,0.1,0,,RO,Buritis
9/5/2020,0.08,0,,PA,Sao Felix do Xingu
8/12/2020,0.37,0,,RO,Porto Velho
9/5/2020,0.09,0,,PA,Sao Felix do Xingu
12/1/2020,0.07,0,,PA,Itupiranga
8/12/2020,0.31,0,,RO,Porto Velho
5/16/2020,0.28,0,,MT,Claudia
12/1/2020,0.08,0,,PA,Parauapebas
5/16/2020,0.14,0,,MT,Claudia
12/1/2020,0.07,0,,PA,Novo Repartimento
8/12/2020,0.16,0,,RO,Porto Velho
9/22/2020,0.42,0,,RO,Monte Negro
8/12/2020,0.1,0,,RO,Porto Velho
8/12/2020,0.08,0,,AM,Boca do Acre
5/16/2020,0.16,0,,MT,Nova Ubirata
9/22/2020,0.17,0,,RO,Buritis
8/12/2020,0.11,0,,RO,Porto Velho
9/22/2020,0.14,0,,RO,Buritis
8/12/2020,0.17,0,,AM,Labrea
5/16/2020,0.46,0,,MT,Nova Ubirata
12/1/2020,0.07,0,,PA,Maraba
9/22/2020,0.1,0,,RO,Campo Novo de Rondonia
9/22/2020,0.08,0,,RO,Campo Novo de Rondonia
12/1/2020,0.08,0,,PA,Novo Repartimento
5/16/2020,0.11,0,,MT,Claudia
9/5/2020,0.06,0,,PA,Medicilandia
12/1/2020,0.14,0,,PA,Itupiranga
12/1/2020,0.28,0,,PA,Itupiranga
8/12/2020,0.07,0,,AM,Labrea
5/16/2020,0.45,0,,MT,Peixoto de Azevedo
8/26/2020,0.11,0,,AM,Tefe
12/1/2020,0.07,0,,PA,Itupiranga
5/16/2020,0.1,0,,MT,Peixoto de Azevedo
12/1/2020,0.09,0,,PA,Baiao
5/16/2020,0.1,0,,MT,Peixoto de Azevedo
9/5/2020,0.11,0,,PA,Brasil Novo
8/23/2020,0.11,0,,AM,Labrea
12/1/2020,0.23,0,,PA,Maraba
9/5/2020,0.14,0,,PA,Brasil Novo
5/16/2020,0.14,0,,MT,Peixoto de Azevedo
12/1/2020,0.07,0,,PA,Vitoria do Xingu
9/5/2020,0.2,0,,PA,Brasil Novo
8/20/2020,0.08,0,,AM,Jutai
5/16/2020,1.83,0,,MT,Feliz Natal
12/1/2020,0.11,0,,PA,Itupiranga
5/16/2020,0.09,0,,MT,Claudia
12/1/2020,0.07,0,,PA,Itupiranga
12/1/2020,0.08,0,,PA,Itupiranga
5/16/2020,0.29,0,,MT,Claudia
8/20/2020,0.13,0,,MA,Maraja do Sena
5/16/2020,0.1,0,,MT,Uniao do Sul
12/1/2020,0.08,0,,PA,Itupiranga
9/5/2020,0.11,0,,PA,Brasil Novo
5/16/2020,0.2,0,,MT,Claudia
12/1/2020,0.1,0,,PA,Itupiranga
5/16/2020,0.11,0,,MT,Claudia
8/12/2020,0.1,0,,RO,Porto Velho
5/16/2020,0.28,0,,MT,Sinop
12/1/2020,0.07,0,,PA,Itupiranga
5/4/2020,1.03,0,,MT,Feliz Natal
12/1/2020,0.1,0,,PA,Itupiranga
5/16/2020,0.11,0,,MT,Santa Carmem
12/1/2020,0.13,0,,PA,Itupiranga
5/16/2020,0.09,0,,MT,Santa Carmem
8/12/2020,0.13,0,,AM,Canutama
5/16/2020,0.1,0,,MT,Feliz Natal
5/16/2020,0.33,0,,MT,Nova Ubirata
12/1/2020,0.26,0,,PA,Senador Jose Porfirio
5/16/2020,0.88,0,,MT,Feliz Natal
5/16/2020,0.11,0,,MT,Feliz Natal
12/1/2020,0.09,0,,PA,Itupiranga
5/16/2020,0.07,0,,MT,Sinop
5/16/2020,0.41,0,,MT,Claudia
12/1/2020,0.08,0,,PA,Itupiranga
5/16/2020,0.16,0,,MT,Itauba
5/16/2020,0.1,0,,MT,Claudia
12/1/2020,0.11,0,,PA,Novo Repartimento
12/1/2020,0.08,0,,PA,Itupiranga
5/16/2020,0.45,0,,MT,Claudia
5/16/2020,0.07,0,,PA,Nova Ipixuna
4/28/2020,3.36,0,,MT,Claudia
12/1/2020,0.09,0,,PA,Itupiranga
5/16/2020,0.14,0,,PA,Goianesia do Para
9/20/2020,0.48,0,,PA,Conceiçao do Araguaia
9/5/2020,0.6,0,,PA,Juruti
5/14/2020,0.1,0,,MA,Maraja do Sena
12/1/2020,0.13,0,,PA,Novo Repartimento
5/14/2020,0.07,0,,MA,Maraja do Sena
12/1/2020,0.07,0,,PA,Maraba
12/1/2020,0.22,0,,PA,Senador Jose Porfirio
8/26/2020,0.07,0,,AM,Tefe
5/14/2020,0.1,0,,MA,Bom Jesus das Selvas
12/1/2020,0.07,0,,PA,Senador Jose Porfirio
4/28/2020,0.29,0,,MT,Claudia
12/1/2020,0.08,0,,PA,Maraba
12/1/2020,0.08,0,,PA,Maraba
8/12/2020,0.13,0,,AM,Boca do Acre
12/1/2020,0.07,0,,PA,Baiao
9/5/2020,0.11,0,,PA,Senador Jose Porfirio
12/1/2020,0.06,0,,PA,Oeiras do Para
12/1/2020,0.08,0,,PA,Oeiras do Para
12/1/2020,0.06,0,,PA,Maraba
5/13/2020,0.07,0,,PA,Dom Eliseu
5/13/2020,0.17,0,,PA,Portel
12/1/2020,0.07,0,,PA,Senador Jose Porfirio
12/1/2020,0.11,0,,PA,Maraba
8/20/2020,0.08,0,,MA,Arame
5/13/2020,0.61,0,,PA,Dom Eliseu
12/1/2020,0.07,0,,PA,Novo Repartimento
5/13/2020,2.04,0,,PA,Dom Eliseu
5/13/2020,0.18,0,,PA,Sao Felix do Xingu
12/1/2020,0.07,0,,PA,Novo Repartimento
9/5/2020,0.07,0,,PA,Senador Jose Porfirio
12/1/2020,0.22,0,,PA,Novo Repartimento
12/1/2020,0.11,0,,PA,Novo Repartimento
9/5/2020,0.06,0,,PA,Altamira
9/5/2020,0.07,0,,PA,Altamira
12/1/2020,0.3,0,,PA,Novo Repartimento
8/12/2020,0.15,0,,RO,Porto Velho
12/1/2020,0.07,0,,PA,Novo Repartimento
9/5/2020,0.12,0,,PA,Altamira
8/12/2020,0.07,0,,RO,Porto Velho
12/1/2020,0.11,0,,PA,Novo Repartimento
12/1/2020,0.12,0,,PA,Senador Jose Porfirio
12/1/2020,0.07,0,,PA,Senador Jose Porfirio
5/13/2020,0.14,0,,PA,Rondon do Para
5/13/2020,0.13,0,,MA,Açailandia
12/1/2020,0.08,0,,PA,Novo Repartimento
5/13/2020,0.18,0,,MA,Açailandia
12/1/2020,0.02,0,,PA,Novo Repartimento
5/13/2020,0.64,0,,PA,Bom Jesus do Tocantins
5/13/2020,0.12,0,,PA,Rondon do Para
12/1/2020,0.04,0,,PA,Itupiranga
8/12/2020,0.07,0,,AM,Canutama
5/13/2020,0.44,0,,PA,Rondon do Para
5/13/2020,0.14,0,,PA,Sao Felix do Xingu
12/1/2020,0.48,0,,PA,Novo Repartimento
12/1/2020,0.07,0,,PA,Novo Repartimento
5/13/2020,0.07,0,,PA,Maraba
12/1/2020,0.07,0,,PA,Novo Repartimento
8/12/2020,0.06,0,,AM,Canutama
9/5/2020,0.1,0,,PA,Senador Jose Porfirio
5/13/2020,0.13,0,,PA,Maraba
5/13/2020,0.19,0,,PA,Bom Jesus do Tocantins
12/1/2020,0.11,0,,PA,Itupiranga
5/13/2020,0.53,0,,TO,Riachinho
8/12/2020,0.06,0,,RO,Porto Velho
8/26/2020,0.07,0,,AM,Alvaraes
8/20/2020,0.16,0,,MA,Arame
12/1/2020,0.1,0,,PA,Oeiras do Para
5/13/2020,0.16,0,,PA,Maraba
12/1/2020,0.12,0,,PA,Itupiranga
5/13/2020,0.25,0,,PA,Canaa dos Carajas
12/1/2020,0.07,0,,PA,Maraba
9/5/2020,0.06,0,,PA,Sao Felix do Xingu
8/12/2020,0.2,0,,RO,Seringueiras
12/1/2020,0.15,0,,PA,Maraba
12/1/2020,0.11,0,,PA,Maraba
5/13/2020,0.18,0,,PA,Maraba
8/12/2020,0.13,0,,RO,Porto Velho
5/13/2020,0.12,0,,PA,Curionopolis
12/1/2020,0.09,0,,PA,Itupiranga
5/13/2020,0.06,0,,PA,Sapucaia
12/1/2020,0.34,0,,PA,Itupiranga
5/13/2020,0.08,0,,PA,Sapucaia
12/1/2020,0.06,0,,PA,Portel
12/1/2020,0.08,0,,PA,Maraba
12/1/2020,0.11,0,,PA,Altamira
8/12/2020,0.11,0,,RO,Porto Velho
5/13/2020,0.55,0,,PA,Maraba
12/1/2020,0.47,0,,PA,Itupiranga
12/1/2020,0.04,0,,PA,Parauapebas
